  0%|                                                                                                                                                        | 0/6468 [00:00<?, ?it/s]Casting fp32 inputs back to torch.bfloat16 for flash-attn compatibility.
                                                                                                                                                                                      
{'loss': 7.2962, 'grad_norm': 225.7823944091797, 'learning_rate': 5e-05, 'epoch': 0.0}
{'loss': 1.1266, 'grad_norm': 6.982994079589844, 'learning_rate': 1.4594928880643167e-05, 'epoch': 0.71}
{'loss': 1.2143, 'grad_norm': 7.753721237182617, 'learning_rate': 1.4587198515769945e-05, 'epoch': 0.71}
{'loss': 0.9713, 'grad_norm': 8.43893051147461, 'learning_rate': 1.4579468150896721e-05, 'epoch': 0.71}
{'loss': 0.4922, 'grad_norm': 9.188742637634277, 'learning_rate': 1.4571737786023501e-05, 'epoch': 0.71}
{'loss': 0.9806, 'grad_norm': 10.35143756866455, 'learning_rate': 1.4564007421150281e-05, 'epoch': 0.71}
{'loss': 1.1514, 'grad_norm': 11.19434642791748, 'learning_rate': 1.4556277056277057e-05, 'epoch': 0.71}
{'loss': 1.0392, 'grad_norm': 7.6745100021362305, 'learning_rate': 1.4548546691403835e-05, 'epoch': 0.71}
{'loss': 1.0606, 'grad_norm': 9.437616348266602, 'learning_rate': 1.4540816326530612e-05, 'epoch': 0.71}
{'loss': 1.2633, 'grad_norm': 7.226470470428467, 'learning_rate': 1.4533085961657392e-05, 'epoch': 0.71}
{'loss': 1.2531, 'grad_norm': 8.728307723999023, 'learning_rate': 1.4525355596784168e-05, 'epoch': 0.71}
{'loss': 1.2457, 'grad_norm': 7.22725248336792, 'learning_rate': 1.4517625231910948e-05, 'epoch': 0.71}
{'loss': 1.4577, 'grad_norm': 12.960794448852539, 'learning_rate': 1.4509894867037724e-05, 'epoch': 0.71}
{'loss': 1.4087, 'grad_norm': 12.383223533630371, 'learning_rate': 1.4502164502164502e-05, 'epoch': 0.71}
{'loss': 1.092, 'grad_norm': 9.821670532226562, 'learning_rate': 1.4494434137291279e-05, 'epoch': 0.71}
{'loss': 1.0122, 'grad_norm': 9.940834045410156, 'learning_rate': 1.4486703772418058e-05, 'epoch': 0.71}
{'loss': 1.1237, 'grad_norm': 6.8469343185424805, 'learning_rate': 1.4478973407544838e-05, 'epoch': 0.71}
{'loss': 0.6868, 'grad_norm': 10.348780632019043, 'learning_rate': 1.4471243042671615e-05, 'epoch': 0.71}
{'loss': 0.7861, 'grad_norm': 8.286142349243164, 'learning_rate': 1.4463512677798394e-05, 'epoch': 0.71}
{'loss': 0.6977, 'grad_norm': 7.653368949890137, 'learning_rate': 1.445578231292517e-05, 'epoch': 0.71}
{'loss': 1.4851, 'grad_norm': 11.765806198120117, 'learning_rate': 1.4448051948051949e-05, 'epoch': 0.71}
{'loss': 1.3612, 'grad_norm': 9.775948524475098, 'learning_rate': 1.4440321583178725e-05, 'epoch': 0.71}
{'loss': 1.1212, 'grad_norm': 10.001954078674316, 'learning_rate': 1.4432591218305505e-05, 'epoch': 0.71}
{'loss': 0.9515, 'grad_norm': 9.981539726257324, 'learning_rate': 1.4424860853432281e-05, 'epoch': 0.71}
{'loss': 1.1493, 'grad_norm': 11.783857345581055, 'learning_rate': 1.4417130488559061e-05, 'epoch': 0.71}
{'loss': 0.9753, 'grad_norm': 11.322772979736328, 'learning_rate': 1.440940012368584e-05, 'epoch': 0.71}
{'loss': 1.131, 'grad_norm': 12.17479133605957, 'learning_rate': 1.4401669758812616e-05, 'epoch': 0.71}
{'loss': 0.7191, 'grad_norm': 11.048935890197754, 'learning_rate': 1.4393939393939396e-05, 'epoch': 0.71}
{'loss': 1.0626, 'grad_norm': 7.4212141036987305, 'learning_rate': 1.4386209029066172e-05, 'epoch': 0.71}
{'loss': 1.3135, 'grad_norm': 9.826630592346191, 'learning_rate': 1.4378478664192952e-05, 'epoch': 0.71}
{'loss': 0.5753, 'grad_norm': 10.828186988830566, 'learning_rate': 1.4370748299319728e-05, 'epoch': 0.71}
{'loss': 1.3516, 'grad_norm': 10.014954566955566, 'learning_rate': 1.4363017934446508e-05, 'epoch': 0.71}
{'loss': 1.0251, 'grad_norm': 7.680765151977539, 'learning_rate': 1.4355287569573284e-05, 'epoch': 0.71}
{'loss': 0.5181, 'grad_norm': 11.367934226989746, 'learning_rate': 1.4347557204700062e-05, 'epoch': 0.71}
{'loss': 1.5082, 'grad_norm': 7.460765361785889, 'learning_rate': 1.4339826839826839e-05, 'epoch': 0.71}
{'loss': 0.6884, 'grad_norm': 8.132732391357422, 'learning_rate': 1.4332096474953619e-05, 'epoch': 0.71}
{'loss': 1.0777, 'grad_norm': 15.796284675598145, 'learning_rate': 1.4324366110080398e-05, 'epoch': 0.71}
{'loss': 0.9453, 'grad_norm': 11.384387016296387, 'learning_rate': 1.4316635745207175e-05, 'epoch': 0.71}
{'loss': 0.8602, 'grad_norm': 8.77614974975586, 'learning_rate': 1.4308905380333953e-05, 'epoch': 0.71}
{'loss': 1.1332, 'grad_norm': 7.3649373054504395, 'learning_rate': 1.430117501546073e-05, 'epoch': 0.71}
{'loss': 1.2138, 'grad_norm': 9.260834693908691, 'learning_rate': 1.4293444650587509e-05, 'epoch': 0.71}
{'loss': 1.0207, 'grad_norm': 9.666367530822754, 'learning_rate': 1.4285714285714285e-05, 'epoch': 0.71}
{'loss': 1.0324, 'grad_norm': 9.282185554504395, 'learning_rate': 1.4277983920841065e-05, 'epoch': 0.71}
{'loss': 0.4164, 'grad_norm': 7.90958833694458, 'learning_rate': 1.4270253555967842e-05, 'epoch': 0.71}
{'loss': 1.2149, 'grad_norm': 10.893440246582031, 'learning_rate': 1.426252319109462e-05, 'epoch': 0.71}
{'loss': 0.8167, 'grad_norm': 11.247279167175293, 'learning_rate': 1.4254792826221398e-05, 'epoch': 0.72}
{'loss': 0.9984, 'grad_norm': 8.844816207885742, 'learning_rate': 1.4247062461348176e-05, 'epoch': 0.72}
{'loss': 1.1711, 'grad_norm': 9.376501083374023, 'learning_rate': 1.4239332096474956e-05, 'epoch': 0.72}
{'loss': 0.7977, 'grad_norm': 9.753817558288574, 'learning_rate': 1.4231601731601732e-05, 'epoch': 0.72}
{'loss': 1.2871, 'grad_norm': 8.112879753112793, 'learning_rate': 1.4223871366728512e-05, 'epoch': 0.72}
{'loss': 1.3049, 'grad_norm': 9.206019401550293, 'learning_rate': 1.4216141001855288e-05, 'epoch': 0.72}
{'loss': 1.2366, 'grad_norm': 9.497492790222168, 'learning_rate': 1.4208410636982066e-05, 'epoch': 0.72}
{'loss': 0.6952, 'grad_norm': 10.11062240600586, 'learning_rate': 1.4200680272108843e-05, 'epoch': 0.72}
{'loss': 1.0812, 'grad_norm': 8.296300888061523, 'learning_rate': 1.4192949907235623e-05, 'epoch': 0.72}
{'loss': 0.9434, 'grad_norm': 11.875301361083984, 'learning_rate': 1.4185219542362399e-05, 'epoch': 0.72}
{'loss': 1.0371, 'grad_norm': 9.416343688964844, 'learning_rate': 1.4177489177489179e-05, 'epoch': 0.72}
{'loss': 1.3347, 'grad_norm': 7.692512035369873, 'learning_rate': 1.4169758812615957e-05, 'epoch': 0.72}
{'loss': 0.8447, 'grad_norm': 10.89696979522705, 'learning_rate': 1.4162028447742733e-05, 'epoch': 0.72}
{'loss': 0.7892, 'grad_norm': 9.014914512634277, 'learning_rate': 1.4154298082869513e-05, 'epoch': 0.72}
{'loss': 1.0872, 'grad_norm': 14.598748207092285, 'learning_rate': 1.414656771799629e-05, 'epoch': 0.72}
{'loss': 1.4954, 'grad_norm': 6.937894344329834, 'learning_rate': 1.4138837353123069e-05, 'epoch': 0.72}
{'loss': 0.7552, 'grad_norm': 9.48403549194336, 'learning_rate': 1.4131106988249846e-05, 'epoch': 0.72}
{'loss': 1.1247, 'grad_norm': 12.1251220703125, 'learning_rate': 1.4123376623376625e-05, 'epoch': 0.72}
{'loss': 1.0743, 'grad_norm': 7.6590094566345215, 'learning_rate': 1.4115646258503402e-05, 'epoch': 0.72}
{'loss': 1.023, 'grad_norm': 6.791621208190918, 'learning_rate': 1.410791589363018e-05, 'epoch': 0.72}
{'loss': 0.7627, 'grad_norm': 9.312411308288574, 'learning_rate': 1.4100185528756956e-05, 'epoch': 0.72}
{'loss': 0.9642, 'grad_norm': 9.548108100891113, 'learning_rate': 1.4092455163883736e-05, 'epoch': 0.72}
{'loss': 1.1946, 'grad_norm': 11.97418212890625, 'learning_rate': 1.4084724799010516e-05, 'epoch': 0.72}
{'loss': 0.7862, 'grad_norm': 12.019327163696289, 'learning_rate': 1.4076994434137292e-05, 'epoch': 0.72}
{'loss': 1.047, 'grad_norm': 6.968081474304199, 'learning_rate': 1.406926406926407e-05, 'epoch': 0.72}
{'loss': 1.0259, 'grad_norm': 12.910345077514648, 'learning_rate': 1.4061533704390847e-05, 'epoch': 0.72}
{'loss': 1.1744, 'grad_norm': 6.872195720672607, 'learning_rate': 1.4053803339517626e-05, 'epoch': 0.72}
{'loss': 1.4437, 'grad_norm': 11.766953468322754, 'learning_rate': 1.4046072974644403e-05, 'epoch': 0.72}
{'loss': 1.4328, 'grad_norm': 7.27184534072876, 'learning_rate': 1.4038342609771183e-05, 'epoch': 0.72}
{'loss': 1.186, 'grad_norm': 12.576112747192383, 'learning_rate': 1.4030612244897959e-05, 'epoch': 0.72}
{'loss': 1.1653, 'grad_norm': 7.610899925231934, 'learning_rate': 1.4022881880024739e-05, 'epoch': 0.72}
{'loss': 1.2838, 'grad_norm': 10.124415397644043, 'learning_rate': 1.4015151515151515e-05, 'epoch': 0.72}
{'loss': 0.483, 'grad_norm': 11.589949607849121, 'learning_rate': 1.4007421150278293e-05, 'epoch': 0.72}
{'loss': 1.0666, 'grad_norm': 9.568818092346191, 'learning_rate': 1.3999690785405073e-05, 'epoch': 0.72}
{'loss': 0.8047, 'grad_norm': 9.248344421386719, 'learning_rate': 1.399196042053185e-05, 'epoch': 0.72}
{'loss': 1.4567, 'grad_norm': 5.219587802886963, 'learning_rate': 1.398423005565863e-05, 'epoch': 0.72}
{'loss': 1.0562, 'grad_norm': 10.321351051330566, 'learning_rate': 1.3976499690785406e-05, 'epoch': 0.72}
{'loss': 1.0665, 'grad_norm': 9.405860900878906, 'learning_rate': 1.3968769325912184e-05, 'epoch': 0.72}
{'loss': 0.9031, 'grad_norm': 8.118534088134766, 'learning_rate': 1.396103896103896e-05, 'epoch': 0.72}
{'loss': 1.1552, 'grad_norm': 8.559412956237793, 'learning_rate': 1.395330859616574e-05, 'epoch': 0.72}
{'loss': 1.1913, 'grad_norm': 6.49817419052124, 'learning_rate': 1.3945578231292516e-05, 'epoch': 0.72}
{'loss': 0.9267, 'grad_norm': 7.536994934082031, 'learning_rate': 1.3937847866419296e-05, 'epoch': 0.72}
{'loss': 1.3809, 'grad_norm': 6.351252555847168, 'learning_rate': 1.3930117501546074e-05, 'epoch': 0.72}
{'loss': 1.2809, 'grad_norm': 9.374654769897461, 'learning_rate': 1.392238713667285e-05, 'epoch': 0.72}
{'loss': 1.2367, 'grad_norm': 8.383661270141602, 'learning_rate': 1.391465677179963e-05, 'epoch': 0.72}
{'loss': 0.9743, 'grad_norm': 6.975086688995361, 'learning_rate': 1.3906926406926407e-05, 'epoch': 0.72}
{'loss': 0.8076, 'grad_norm': 8.948380470275879, 'learning_rate': 1.3899196042053187e-05, 'epoch': 0.72}
{'loss': 1.2799, 'grad_norm': 6.408934593200684, 'learning_rate': 1.3891465677179963e-05, 'epoch': 0.72}
{'loss': 0.6099, 'grad_norm': 9.237724304199219, 'learning_rate': 1.3883735312306743e-05, 'epoch': 0.72}
{'loss': 1.279, 'grad_norm': 6.465439796447754, 'learning_rate': 1.3876004947433519e-05, 'epoch': 0.72}
{'loss': 0.9696, 'grad_norm': 9.285685539245605, 'learning_rate': 1.3868274582560297e-05, 'epoch': 0.72}
{'loss': 1.0203, 'grad_norm': 12.63300609588623, 'learning_rate': 1.3860544217687074e-05, 'epoch': 0.72}
{'loss': 1.4427, 'grad_norm': 12.351119041442871, 'learning_rate': 1.3852813852813853e-05, 'epoch': 0.72}
{'loss': 0.8735, 'grad_norm': 8.006963729858398, 'learning_rate': 1.3845083487940633e-05, 'epoch': 0.72}
{'loss': 1.3049, 'grad_norm': 9.572654724121094, 'learning_rate': 1.383735312306741e-05, 'epoch': 0.72}
{'loss': 1.569, 'grad_norm': 6.864077091217041, 'learning_rate': 1.3829622758194188e-05, 'epoch': 0.72}
{'loss': 1.0827, 'grad_norm': 10.85732650756836, 'learning_rate': 1.3821892393320964e-05, 'epoch': 0.72}
{'loss': 1.0946, 'grad_norm': 11.656434059143066, 'learning_rate': 1.3814162028447744e-05, 'epoch': 0.72}
{'loss': 1.2753, 'grad_norm': 11.457539558410645, 'learning_rate': 1.380643166357452e-05, 'epoch': 0.72}
{'loss': 1.3693, 'grad_norm': 10.222647666931152, 'learning_rate': 1.37987012987013e-05, 'epoch': 0.72}
{'loss': 0.9308, 'grad_norm': 9.947711944580078, 'learning_rate': 1.3790970933828076e-05, 'epoch': 0.72}
{'loss': 0.9561, 'grad_norm': 13.994832992553711, 'learning_rate': 1.3783240568954856e-05, 'epoch': 0.72}
{'loss': 1.01, 'grad_norm': 7.524538993835449, 'learning_rate': 1.3775510204081633e-05, 'epoch': 0.72}
{'loss': 0.7218, 'grad_norm': 10.336233139038086, 'learning_rate': 1.376777983920841e-05, 'epoch': 0.72}
{'loss': 1.0753, 'grad_norm': 7.488729000091553, 'learning_rate': 1.376004947433519e-05, 'epoch': 0.72}
{'loss': 0.7335, 'grad_norm': 9.547120094299316, 'learning_rate': 1.3752319109461967e-05, 'epoch': 0.73}
{'loss': 0.7133, 'grad_norm': 9.426905632019043, 'learning_rate': 1.3744588744588747e-05, 'epoch': 0.73}
{'loss': 1.0933, 'grad_norm': 7.732397079467773, 'learning_rate': 1.3736858379715523e-05, 'epoch': 0.73}
{'loss': 0.9452, 'grad_norm': 7.158400535583496, 'learning_rate': 1.3729128014842301e-05, 'epoch': 0.73}
{'loss': 1.289, 'grad_norm': 8.283548355102539, 'learning_rate': 1.3721397649969078e-05, 'epoch': 0.73}
{'loss': 1.001, 'grad_norm': 7.794804573059082, 'learning_rate': 1.3713667285095857e-05, 'epoch': 0.73}
{'loss': 1.5345, 'grad_norm': 8.59887409210205, 'learning_rate': 1.3705936920222634e-05, 'epoch': 0.73}
{'loss': 1.1387, 'grad_norm': 8.010604858398438, 'learning_rate': 1.3698206555349414e-05, 'epoch': 0.73}
{'loss': 0.7989, 'grad_norm': 11.587174415588379, 'learning_rate': 1.3690476190476192e-05, 'epoch': 0.73}
{'loss': 1.2727, 'grad_norm': 11.808969497680664, 'learning_rate': 1.368274582560297e-05, 'epoch': 0.73}
{'loss': 0.9392, 'grad_norm': 10.69171142578125, 'learning_rate': 1.3675015460729748e-05, 'epoch': 0.73}
{'loss': 0.6122, 'grad_norm': 9.160809516906738, 'learning_rate': 1.3667285095856524e-05, 'epoch': 0.73}
{'loss': 1.0366, 'grad_norm': 10.356490135192871, 'learning_rate': 1.3659554730983304e-05, 'epoch': 0.73}
{'loss': 1.1561, 'grad_norm': 10.118607521057129, 'learning_rate': 1.365182436611008e-05, 'epoch': 0.73}
{'loss': 1.4071, 'grad_norm': 7.0221147537231445, 'learning_rate': 1.364409400123686e-05, 'epoch': 0.73}
{'loss': 0.7557, 'grad_norm': 11.051292419433594, 'learning_rate': 1.3636363636363637e-05, 'epoch': 0.73}
{'loss': 1.298, 'grad_norm': 5.868873119354248, 'learning_rate': 1.3628633271490415e-05, 'epoch': 0.73}
{'loss': 1.1977, 'grad_norm': 9.642606735229492, 'learning_rate': 1.3620902906617191e-05, 'epoch': 0.73}
{'loss': 0.6388, 'grad_norm': 8.969436645507812, 'learning_rate': 1.361317254174397e-05, 'epoch': 0.73}
{'loss': 1.0229, 'grad_norm': 9.93726921081543, 'learning_rate': 1.360544217687075e-05, 'epoch': 0.73}
{'loss': 0.9828, 'grad_norm': 8.01003646850586, 'learning_rate': 1.3597711811997527e-05, 'epoch': 0.73}
{'loss': 0.6357, 'grad_norm': 9.846052169799805, 'learning_rate': 1.3589981447124305e-05, 'epoch': 0.73}
{'loss': 1.0141, 'grad_norm': 11.224072456359863, 'learning_rate': 1.3582251082251081e-05, 'epoch': 0.73}
{'loss': 1.159, 'grad_norm': 9.769559860229492, 'learning_rate': 1.3574520717377861e-05, 'epoch': 0.73}
{'loss': 0.8903, 'grad_norm': 9.25192928314209, 'learning_rate': 1.3566790352504638e-05, 'epoch': 0.73}
{'loss': 0.7721, 'grad_norm': 7.761007785797119, 'learning_rate': 1.3559059987631417e-05, 'epoch': 0.73}
{'loss': 0.8924, 'grad_norm': 7.209829807281494, 'learning_rate': 1.3551329622758194e-05, 'epoch': 0.73}
{'loss': 0.9047, 'grad_norm': 9.171660423278809, 'learning_rate': 1.3543599257884974e-05, 'epoch': 0.73}
{'loss': 1.1741, 'grad_norm': 9.866355895996094, 'learning_rate': 1.353586889301175e-05, 'epoch': 0.73}
{'loss': 0.8574, 'grad_norm': 10.757715225219727, 'learning_rate': 1.3528138528138528e-05, 'epoch': 0.73}
{'loss': 1.2498, 'grad_norm': 15.65912914276123, 'learning_rate': 1.3520408163265308e-05, 'epoch': 0.73}
{'loss': 0.6003, 'grad_norm': 9.352166175842285, 'learning_rate': 1.3512677798392084e-05, 'epoch': 0.73}
{'loss': 1.0243, 'grad_norm': 6.187997341156006, 'learning_rate': 1.3504947433518864e-05, 'epoch': 0.73}
{'loss': 1.04, 'grad_norm': 11.504209518432617, 'learning_rate': 1.349721706864564e-05, 'epoch': 0.73}
{'loss': 1.0458, 'grad_norm': 7.33740234375, 'learning_rate': 1.3489486703772419e-05, 'epoch': 0.73}
{'loss': 1.1766, 'grad_norm': 7.219140529632568, 'learning_rate': 1.3481756338899195e-05, 'epoch': 0.73}
{'loss': 1.0927, 'grad_norm': 9.579784393310547, 'learning_rate': 1.3474025974025975e-05, 'epoch': 0.73}
{'loss': 0.8109, 'grad_norm': 14.783102989196777, 'learning_rate': 1.3466295609152751e-05, 'epoch': 0.73}
{'loss': 0.9506, 'grad_norm': 5.543744087219238, 'learning_rate': 1.3458565244279531e-05, 'epoch': 0.73}
{'loss': 1.0431, 'grad_norm': 7.645656585693359, 'learning_rate': 1.345083487940631e-05, 'epoch': 0.73}
{'loss': 1.3899, 'grad_norm': 6.240870952606201, 'learning_rate': 1.3443104514533087e-05, 'epoch': 0.73}
{'loss': 0.9517, 'grad_norm': 10.191580772399902, 'learning_rate': 1.3435374149659865e-05, 'epoch': 0.73}
{'loss': 1.1252, 'grad_norm': 11.277668952941895, 'learning_rate': 1.3427643784786642e-05, 'epoch': 0.73}
{'loss': 0.8115, 'grad_norm': 8.658454895019531, 'learning_rate': 1.3419913419913421e-05, 'epoch': 0.73}
{'loss': 0.8766, 'grad_norm': 9.583637237548828, 'learning_rate': 1.3412183055040198e-05, 'epoch': 0.73}
{'loss': 1.0626, 'grad_norm': 7.942492961883545, 'learning_rate': 1.3404452690166978e-05, 'epoch': 0.73}
{'loss': 1.4847, 'grad_norm': 13.424166679382324, 'learning_rate': 1.3396722325293754e-05, 'epoch': 0.73}
{'loss': 0.69, 'grad_norm': 7.794731140136719, 'learning_rate': 1.3388991960420532e-05, 'epoch': 0.73}
{'loss': 0.8418, 'grad_norm': 12.261634826660156, 'learning_rate': 1.3381261595547308e-05, 'epoch': 0.73}
{'loss': 0.5269, 'grad_norm': 6.999704837799072, 'learning_rate': 1.3373531230674088e-05, 'epoch': 0.73}
{'loss': 1.1461, 'grad_norm': 9.69189739227295, 'learning_rate': 1.3365800865800868e-05, 'epoch': 0.73}
{'loss': 1.0254, 'grad_norm': 9.067076683044434, 'learning_rate': 1.3358070500927644e-05, 'epoch': 0.73}
{'loss': 0.4159, 'grad_norm': 8.098085403442383, 'learning_rate': 1.3350340136054423e-05, 'epoch': 0.73}
{'loss': 0.5576, 'grad_norm': 7.683190822601318, 'learning_rate': 1.33426097711812e-05, 'epoch': 0.73}
{'loss': 1.0348, 'grad_norm': 7.803630352020264, 'learning_rate': 1.3334879406307979e-05, 'epoch': 0.73}
{'loss': 0.6459, 'grad_norm': 7.372075080871582, 'learning_rate': 1.3327149041434755e-05, 'epoch': 0.73}
{'loss': 0.7233, 'grad_norm': 10.082948684692383, 'learning_rate': 1.3319418676561535e-05, 'epoch': 0.73}
{'loss': 0.7952, 'grad_norm': 11.49409294128418, 'learning_rate': 1.3311688311688311e-05, 'epoch': 0.73}
{'loss': 1.3451, 'grad_norm': 9.063302040100098, 'learning_rate': 1.3303957946815091e-05, 'epoch': 0.73}
{'loss': 0.9172, 'grad_norm': 7.9067535400390625, 'learning_rate': 1.3296227581941867e-05, 'epoch': 0.73}
{'loss': 1.0867, 'grad_norm': 8.926546096801758, 'learning_rate': 1.3288497217068646e-05, 'epoch': 0.73}
{'loss': 1.1831, 'grad_norm': 12.611653327941895, 'learning_rate': 1.3280766852195425e-05, 'epoch': 0.73}
{'loss': 0.9971, 'grad_norm': 10.937994956970215, 'learning_rate': 1.3273036487322202e-05, 'epoch': 0.73}
{'loss': 1.0512, 'grad_norm': 10.985076904296875, 'learning_rate': 1.3265306122448982e-05, 'epoch': 0.73}
{'loss': 0.6393, 'grad_norm': 9.074538230895996, 'learning_rate': 1.3257575757575758e-05, 'epoch': 0.74}
{'loss': 0.7914, 'grad_norm': 11.01171875, 'learning_rate': 1.3249845392702536e-05, 'epoch': 0.74}
{'loss': 1.2456, 'grad_norm': 4.77039098739624, 'learning_rate': 1.3242115027829312e-05, 'epoch': 0.74}
{'loss': 1.6092, 'grad_norm': 6.884391784667969, 'learning_rate': 1.3234384662956092e-05, 'epoch': 0.74}
{'loss': 0.9363, 'grad_norm': 9.789838790893555, 'learning_rate': 1.3226654298082869e-05, 'epoch': 0.74}
{'loss': 0.7663, 'grad_norm': 12.118707656860352, 'learning_rate': 1.3218923933209648e-05, 'epoch': 0.74}
{'loss': 0.6849, 'grad_norm': 8.696828842163086, 'learning_rate': 1.3211193568336428e-05, 'epoch': 0.74}
{'loss': 0.7243, 'grad_norm': 10.088550567626953, 'learning_rate': 1.3203463203463205e-05, 'epoch': 0.74}
{'loss': 0.4115, 'grad_norm': 9.285905838012695, 'learning_rate': 1.3195732838589983e-05, 'epoch': 0.74}
{'loss': 0.6119, 'grad_norm': 8.095242500305176, 'learning_rate': 1.3188002473716759e-05, 'epoch': 0.74}
{'loss': 0.9841, 'grad_norm': 8.044400215148926, 'learning_rate': 1.3180272108843539e-05, 'epoch': 0.74}
{'loss': 1.3403, 'grad_norm': 6.584082126617432, 'learning_rate': 1.3172541743970315e-05, 'epoch': 0.74}
{'loss': 1.0541, 'grad_norm': 13.33962631225586, 'learning_rate': 1.3164811379097095e-05, 'epoch': 0.74}
{'loss': 1.2384, 'grad_norm': 9.876275062561035, 'learning_rate': 1.3157081014223871e-05, 'epoch': 0.74}
{'loss': 1.0216, 'grad_norm': 8.331758499145508, 'learning_rate': 1.314935064935065e-05, 'epoch': 0.74}
{'loss': 1.2757, 'grad_norm': 9.079656600952148, 'learning_rate': 1.3141620284477426e-05, 'epoch': 0.74}
{'loss': 0.448, 'grad_norm': 7.226508617401123, 'learning_rate': 1.3133889919604206e-05, 'epoch': 0.74}
{'loss': 0.8887, 'grad_norm': 7.636478424072266, 'learning_rate': 1.3126159554730985e-05, 'epoch': 0.74}
{'loss': 0.8271, 'grad_norm': 9.498980522155762, 'learning_rate': 1.3118429189857762e-05, 'epoch': 0.74}
{'loss': 0.914, 'grad_norm': 9.01242733001709, 'learning_rate': 1.3110698824984542e-05, 'epoch': 0.74}
{'loss': 1.2938, 'grad_norm': 8.258095741271973, 'learning_rate': 1.3102968460111318e-05, 'epoch': 0.74}
{'loss': 1.2363, 'grad_norm': 10.985162734985352, 'learning_rate': 1.3095238095238096e-05, 'epoch': 0.74}
{'loss': 1.464, 'grad_norm': 8.738057136535645, 'learning_rate': 1.3087507730364873e-05, 'epoch': 0.74}
{'loss': 0.9215, 'grad_norm': 9.75543212890625, 'learning_rate': 1.3079777365491652e-05, 'epoch': 0.74}
{'loss': 1.1596, 'grad_norm': 10.778398513793945, 'learning_rate': 1.3072047000618429e-05, 'epoch': 0.74}
{'loss': 0.8177, 'grad_norm': 9.227426528930664, 'learning_rate': 1.3064316635745208e-05, 'epoch': 0.74}
{'loss': 0.9837, 'grad_norm': 9.768774032592773, 'learning_rate': 1.3056586270871987e-05, 'epoch': 0.74}
{'loss': 0.8704, 'grad_norm': 9.33798885345459, 'learning_rate': 1.3048855905998763e-05, 'epoch': 0.74}
{'loss': 1.2183, 'grad_norm': 7.43036413192749, 'learning_rate': 1.3041125541125543e-05, 'epoch': 0.74}
{'loss': 1.0445, 'grad_norm': 11.55813980102539, 'learning_rate': 1.3033395176252319e-05, 'epoch': 0.74}
{'loss': 1.2856, 'grad_norm': 7.013953685760498, 'learning_rate': 1.3025664811379099e-05, 'epoch': 0.74}
{'loss': 0.876, 'grad_norm': 9.100265502929688, 'learning_rate': 1.3017934446505875e-05, 'epoch': 0.74}
{'loss': 0.5324, 'grad_norm': 8.370287895202637, 'learning_rate': 1.3010204081632653e-05, 'epoch': 0.74}
{'loss': 1.2875, 'grad_norm': 11.993474006652832, 'learning_rate': 1.3002473716759431e-05, 'epoch': 0.74}
{'loss': 1.3585, 'grad_norm': 10.538386344909668, 'learning_rate': 1.299474335188621e-05, 'epoch': 0.74}
{'loss': 0.8243, 'grad_norm': 8.565776824951172, 'learning_rate': 1.2987012987012986e-05, 'epoch': 0.74}
{'loss': 1.266, 'grad_norm': 9.134438514709473, 'learning_rate': 1.2979282622139766e-05, 'epoch': 0.74}
{'loss': 1.5392, 'grad_norm': 10.911940574645996, 'learning_rate': 1.2971552257266546e-05, 'epoch': 0.74}
{'loss': 1.2759, 'grad_norm': 12.965209007263184, 'learning_rate': 1.2963821892393322e-05, 'epoch': 0.74}
{'loss': 0.9867, 'grad_norm': 11.392354011535645, 'learning_rate': 1.29560915275201e-05, 'epoch': 0.74}
{'loss': 1.2938, 'grad_norm': 6.158838748931885, 'learning_rate': 1.2948361162646876e-05, 'epoch': 0.74}
{'loss': 1.0192, 'grad_norm': 8.222307205200195, 'learning_rate': 1.2940630797773656e-05, 'epoch': 0.74}
{'loss': 1.2369, 'grad_norm': 7.010746955871582, 'learning_rate': 1.2932900432900433e-05, 'epoch': 0.74}
{'loss': 1.0797, 'grad_norm': 7.614516735076904, 'learning_rate': 1.2925170068027212e-05, 'epoch': 0.74}
{'loss': 0.7712, 'grad_norm': 6.640743732452393, 'learning_rate': 1.2917439703153989e-05, 'epoch': 0.74}
{'loss': 1.5157, 'grad_norm': 7.034369945526123, 'learning_rate': 1.2909709338280767e-05, 'epoch': 0.74}
{'loss': 1.3166, 'grad_norm': 12.247570037841797, 'learning_rate': 1.2901978973407545e-05, 'epoch': 0.74}
{'loss': 1.2987, 'grad_norm': 7.2500762939453125, 'learning_rate': 1.2894248608534323e-05, 'epoch': 0.74}
{'loss': 1.6462, 'grad_norm': 8.058815002441406, 'learning_rate': 1.2886518243661103e-05, 'epoch': 0.74}
{'loss': 0.973, 'grad_norm': 10.326227188110352, 'learning_rate': 1.287878787878788e-05, 'epoch': 0.74}
{'loss': 0.8207, 'grad_norm': 11.197420120239258, 'learning_rate': 1.2871057513914659e-05, 'epoch': 0.74}
{'loss': 0.7251, 'grad_norm': 8.461553573608398, 'learning_rate': 1.2863327149041435e-05, 'epoch': 0.74}
{'loss': 0.8915, 'grad_norm': 9.244715690612793, 'learning_rate': 1.2855596784168214e-05, 'epoch': 0.74}
{'loss': 0.6712, 'grad_norm': 11.147111892700195, 'learning_rate': 1.284786641929499e-05, 'epoch': 0.74}
{'loss': 1.1083, 'grad_norm': 8.617406845092773, 'learning_rate': 1.284013605442177e-05, 'epoch': 0.74}
